AAD_Csat,AAD_hfg,AAD_psat,N_Csat,N_hfg,N_psat,Tc_K,c0,c1,c2,formula,inchi,inchikey,name,pc_MPa
,,0.806855112,0,0,11,825,0.776683159,0.849513692,0.908889295,C_{6}H_{4}BrI,InChI=1S/C6H4BrI/c7-5-3-1-2-4-6(5)8/h1-4H,OIRHKGBNGGSCGS-UHFFFAOYSA-N,1-bromo-2-iodobenzene,4.902346609
,,0.817894355,0,0,11,807,0.963742342,0.896492016,1.938560871,C_{25}H_{50},"InChI=1S/C25H50/c1-3-5-7-9-11-13-18-24(19-14-12-10-8-6-4-2)22-17-23-25-20-15-16-21-25/h24-25H,3-23H2,1-2H3",LEMCTUNZNGDMNT-UHFFFAOYSA-N,(4-octyldodecyl)cyclopentane,0.899430959
,,0.838182256,0,0,11,819,0.361759949,0.864631644,2.330150136,C_{10}H_{7}Br,InChI=1S/C10H7Br/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,APSMUYYLXZULMS-UHFFFAOYSA-N,2-bromonaphthalene,3.980375067
,,0.931885301,0,0,11,563,0.2465312,0.872682596,2.22124504,C_{4}H_{5}N,"InChI=1S/C4H5N/c1-4(2)3-5/h1H2,2H3",GYCMBHHDWRMZGG-UHFFFAOYSA-N,isopropenylnitrile,3.869574604
,,0.936300212,0,0,11,576,0.651075825,0.86431285,2.334763489,C_{10}H_{4}F_{18}O,"InChI=1S/C10H4F18O/c11-2(6(18,19)20)7(21,22)29-1-4(14,15)8(23,24)10(27,28)9(25,26)5(16,17)3(12)13/h2-3H,1H2",ZJIABALXPUNTFM-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,5,5,6,6-dodecafluoro-7-(1,1,2,3,3,3-hexafluoropropoxy)heptane",1.409483323
,,0.958144688,0,0,11,577,1.392871752,0.99720429,0.580057254,CCl_{3}NO_{2},"InChI=1S/CCl3NO2/c2-1(3,4)5(6)7",LFHISGNCFUNFFM-UHFFFAOYSA-N,trichloronitromethane,3.643153878
,,1.052042481,0,0,11,470,0.634998697,0.767491565,1.334210879,C_{5}ClF_{9}O,"InChI=1S/C5ClF9O/c6-1(16)2(7,8)3(9,10)4(11,12)5(13,14)15",HRBNMYUNLLWPAX-UHFFFAOYSA-N,nonafluoropentanoyl chloride,1.970697174
,,1.097046228,0,0,11,817,1.691354377,0.986002542,1.074809619,C_{26}H_{52},"InChI=1S/C26H52/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-25(2)26-23-20-18-21-24-26/h25-26H,3-24H2,1-2H3",JKGLILLLSMITKV-UHFFFAOYSA-N,2-cyclohexyleicosane,0.846926814
,,1.128761415,0,0,11,813,1.116601972,0.923384814,1.67142445,C_{25}H_{48},"InChI=1S/C25H48/c1-2-3-4-5-6-7-14-25(21-12-19-23-15-8-9-16-23)22-13-20-24-17-10-11-18-24/h23-25H,2-22H2,1H3",ZMXUNXRABSSJDU-UHFFFAOYSA-N,1-cyclopentyl-4-(3-cyclopentylpropyl)dodecane,0.905015471
,,1.139798316,0,0,11,591.8,1.093154751,0.999741904,0.721821843,C_{7}H_{7}F,"InChI=1S/C7H7F/c1-6-3-2-4-7(8)5-6/h2-5H,1H3",BTQZKHUEUDPRST-UHFFFAOYSA-N,1-fluoro-3-methylbenzene,3.914682628
,,1.177372288,0,0,11,824,0.999858714,0.903346775,1.866081181,C_{25}H_{46},"InChI=1S/C25H46/c1-2-11-22(10-1)16-7-19-25(20-8-17-23-12-3-4-13-23)21-9-18-24-14-5-6-15-24/h22-25H,1-21H2",GGMFQOVCHUDPGX-UHFFFAOYSA-N,"1,7-dicyclopentyl-4-(3-cyclopentylpropyl)heptane",0.887971363
,,1.244980579,0,0,11,601,2.672524961,0.97261116,0.595310676,C_{9}HF_{17}O_{2},"InChI=1S/C9HF17O2/c10-2(11,1(27)28)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)9(24,25)26/h(H,27,28)",UZUFPBIDKMEQEQ-UHFFFAOYSA-N,perfluorononanoic acid,1.456777101
,,1.255763806,0,0,11,814,1.180877286,0.927734737,1.607532329,C_{26}H_{52},"InChI=1S/C26H52/c1-3-5-7-9-11-13-15-17-21-25(26-23-19-20-24-26)22-18-16-14-12-10-8-6-4-2/h25-26H,3-24H2,1-2H3",LEQBWYDHNLNMED-UHFFFAOYSA-N,(1-decylundecyl)cyclopentane,0.839917392
,,1.259891091,0,0,11,387.7629171,1.725928725,0.975004844,0.534569401,C_{3}HF_{7}O,"InChI=1S/C3HF7O/c4-1(5)2(6,7)11-3(8,9)10/h1H",MEVYDFZGEHEVSM-UHFFFAOYSA-N,"1,1,2,2-tetrafluoro-1-(trifluoromethoxy)ethane",2.644277053
,,1.263879174,0,0,11,838,1.517260494,0.818616574,1.105760901,C_{26}H_{50},"InChI=1S/C26H50/c1-2-3-4-5-6-7-8-9-10-11-18-23-26(24-19-14-12-15-20-24)25-21-16-13-17-22-25/h24-26H,2-23H2,1H3",COJYJGCWESKHMR-UHFFFAOYSA-N,"1,1-dicyclohexyltetradecane",0.932462397
,,1.266811129,0,0,11,801,1.766617443,0.999855511,0.980299669,C_{26}H_{54},"InChI=1S/C26H54/c1-4-7-10-11-12-13-14-15-16-17-18-19-20-21-22-25-26(23-8-5-2)24-9-6-3/h26H,4-25H2,1-3H3",CSRNPDQIQWQJCM-UHFFFAOYSA-N,5-butyldocosane,0.760164413
,,1.283875112,0,0,11,725,0.422575649,0.819629933,3.118872344,C_{16}H_{32}O_{2},"InChI=1S/C16H32O2/c1-4-5-6-7-8-9-10-11-12-13-16(17)18-14-15(2)3/h15H,4-14H2,1-3H3",SZFOMJOELAAHAF-UHFFFAOYSA-N,isobutyl dodecanoate,1.366870213
,,1.28486674,0,0,11,527,0.597053537,0.923688525,1.669405695,C_{3}H_{7}N,"InChI=1S/C3H7N/c1-2-4-3-1/h4H,1-3H2",HONIICLYMWZJFZ-UHFFFAOYSA-N,azacyclobutane,9.115443593
,,1.346484367,0,0,11,817,0.995626584,0.889938927,2.011403903,C_{26}H_{52},"InChI=1S/C26H52/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-25(4-2)26-23-20-18-21-24-26/h25-26H,3-24H2,1-2H3",PANSPXWYXYRKGU-UHFFFAOYSA-N,3-cyclohexyleicosane,0.857893386
,,1.366678156,0,0,11,652,1.165660473,0.770004175,0.656651752,C_{5}H_{5}N,"InChI=1S/C5H5N/c6-3-5-1-4(5)2-5/h4H,1-2H2",BPPMXXJOMACYJD-UHFFFAOYSA-N,1-cyanobicyclo[1.1.0]butane,5.148952613
,0.039296395,1.381240588,0,1,11,529,2.062065889,0.999895432,0.702111974,C_{6}H_{3}F_{11}O,"InChI=1S/C6H3F11O/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h18H,1H2",QZFZPVVDBGXQTB-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,6-undecafluorohexan-1-ol",2.28932472
,,1.478497558,0,0,11,790,1.385430149,0.953849959,1.309447145,C_{26}H_{54},"InChI=1S/C26H54/c1-5-9-19-25(20-10-6-2)23-17-15-13-14-16-18-24-26(21-11-7-3)22-12-8-4/h25-26H,5-24H2,1-4H3",VZZCEMBCJSFMMD-UHFFFAOYSA-N,"5,14-dibutyloctadecane",0.789412335
,,1.493675861,0,0,11,610,0.385481395,0.866058936,2.3104825,C_{8}H_{17}N,"InChI=1S/C8H17N/c1-2-6-9-7-4-3-5-8-9/h2-8H2,1H3",VTDIWMPYBAVEDY-UHFFFAOYSA-N,1-propylpiperidine,3.117948812
,,1.575452803,0,0,11,766,1.929600598,0.999146295,0.668542564,C_{20}H_{42},"InChI=1S/C20H42/c1-4-7-10-11-12-13-14-15-16-19-20(17-8-5-2)18-9-6-3/h20H,4-19H2,1-3H3",WCYRXBXHFUHSAH-UHFFFAOYSA-N,5-butylhexadecane,1.07354515
,,1.624429923,0,0,11,807,1.800444264,0.971769729,0.839713634,C_{26}H_{54},"InChI=1S/C26H54/c1-5-9-13-19-25(20-14-10-6-2)23-17-18-24-26(21-15-11-7-3)22-16-12-8-4/h25-26H,5-24H2,1-4H3",PNYSRXNTUVFUNI-UHFFFAOYSA-N,"6,11-diamylhexadecane",0.809370112
,,1.636735808,0,0,11,734.9883515,1.061859617,0.999547846,0.90066476,C_{7}H_{8}ClN,"InChI=1S/C7H8ClN/c1-5-2-3-6(9)4-7(5)8/h2-4H,9H2,1H3",RQKFYFNZSHWXAW-UHFFFAOYSA-N,3-chloro-4-methylaniline,2.768016093
,,1.643108717,0,0,11,774,0.875567685,0.974534772,1.143375878,C_{6}H_{2}Cl_{4},InChI=1S/C6H2Cl4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H,GBDZXPJXOMHESU-UHFFFAOYSA-N,"1,2,3,4-tetrachlorobenzene",3.755151425
,0.142044426,1.666472849,0,2,11,764,1.273937147,0.952638242,0.83873496,C_{9}H_{16}O_{2},"InChI=1S/C9H16O2/c1-2-3-4-5-8-6-7-9(10)11-8/h8H,2-7H2,1H3",OALYTRUKMRCXNH-UHFFFAOYSA-N,"2(3H)-furanone, dihydro-5-pentyl-",2.733598115
,,1.672684104,0,0,11,840,1.745364774,0.999392875,0.938156266,C_{26}H_{50},"InChI=1S/C26H50/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-25-22-18-23-26(25)24-20-16-17-21-24/h24-26H,2-23H2,1H3",ZENJJKDYBBKFAI-UHFFFAOYSA-N,"2-hexadecyl-1,1'-bicyclopentyl",0.868214161
,,1.687016778,0,0,11,755,1.740009147,0.724516432,0.739943511,C_{19}H_{40},"InChI=1S/C19H40/c1-4-7-10-13-16-19(17-14-11-8-5-2)18-15-12-9-6-3/h19H,4-18H2,1-3H3",PLHNETQGLPOKGV-UHFFFAOYSA-N,7-hexyltridecane,1.016571439
,,1.714000474,0,0,11,694,0.892734449,0.912132091,1.778002523,C_{12}H_{22}O_{4},"InChI=1S/C12H22O4/c1-5-9(3)11(13)15-7-8-16-12(14)10(4)6-2/h9-10H,5-8H2,1-4H3",DLGZXBYXKLZIMW-UHFFFAOYSA-N,"2-methylbutanoic acid 1,2-ethanediyl ester",1.743018127
,,1.72488262,0,0,11,894,0.92631744,0.894018855,1.116371134,C_{12}H_{16}N_{2},"InChI=1S/C12H16N2/c1-2-3-6-9-14-10-13-11-7-4-5-8-12(11)14/h4-5,7-8,10H,2-3,6,9H2,1H3",LCTJVCKLBZGNTC-UHFFFAOYSA-N,1-pentyl-1H-benzimidazole,3.584039117
,,1.755458853,0,0,11,486.48,1.516138199,0.999852642,0.751941837,C_{6}H_{3}F_{11}O,"InChI=1S/C6H3F11O/c7-2(4(10,11)12)5(13,14)18-1-3(8,9)6(15,16)17/h2H,1H2",JOROOXPAFHWVRW-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoro-3-(2,2,3,3,3-pentafluoropropoxy)propane",1.949997951
,,1.762139857,0,0,11,863,1.022983493,0.783400499,0.98827037,C_{14}H_{26}N_{2},"InChI=1S/C14H26N2/c1-3-4-5-6-7-8-9-10-12-16-13-11-15-14(16)2/h11,13H,3-10,12H2,1-2H3",BKFRZOZNMWIFLH-UHFFFAOYSA-N,1-decyl-2-methyl-1H-imidazole,2.212444653
,,1.853708798,0,0,11,765.4,0.412662032,0.816057682,3.199211376,C_{17}H_{37}N,"InChI=1S/C17H37N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-18H2,1H3",KAJZYANLDWUIES-UHFFFAOYSA-N,1-aminoheptadecane,1.336534081
,0.435364396,1.855831343,0,2,11,335,1.149894565,0.999973579,0.642377047,F_{2}O_{2}S,"InChI=1S/F2O2S/c1-5(2,3)4",OBTWBSRJZRCYQV-UHFFFAOYSA-N,sulfuryl difluoride,4.022315589
,0.014210541,1.870155502,0,1,11,625.6,1.342949641,0.999960212,0.691285335,C_{12}H_{26},"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",VKPSKYDESGTTFR-UHFFFAOYSA-N,"2,2,4,6,6-pentamethylheptane",1.885895966
,,1.915260161,0,0,11,651.1,0.962750846,0.960082417,1.255624007,C_{12}H_{26},"InChI=1S/C12H26/c1-4-5-6-7-8-9-10-11-12(2)3/h12H,4-11H2,1-3H3",GTJOHISYCKPIMT-UHFFFAOYSA-N,2-methylundecane,1.840109338
,,1.975760365,0,0,11,824,2.997251894,0.118189558,0.795684353,C_{28}H_{56},"InChI=1S/C28H56/c1-22(19-26(4,5)6)13-16-25(17-14-23(2)20-27(7,8)9)18-15-24(3)21-28(10,11)12/h16,22-24H,13-15,17-21H2,1-12H3",NWNPVUYOZGIYLE-UHFFFAOYSA-N,"2,2,4,10,12,12-hexamethyl-7-(3,5,5-trimethylhexyl)-6-tridecene",0.706581822
,,1.995863069,0,0,11,593,1.134471607,0.999784425,0.751940503,C_{7}H_{15}N,"InChI=1S/C7H15N/c1-2-8-6-4-3-5-7-8/h2-7H2,1H3",HTLZVHNRZJPSMI-UHFFFAOYSA-N,1-ethylpiperidine,2.976237974
,,2.060078305,0,0,11,629,0.368977654,0.813824141,3.250485527,C_{7}H_{8}F_{8}O_{2},"InChI=1S/C7H8F8O2/c8-4(9)6(12,13)7(14,15)5(10,11)3-17-2-1-16/h4,16H,1-3H2",AYSXBVDLZTWPRI-UHFFFAOYSA-N,"2-(2,2,6-trihydroperfluoroxy)ethanol",2.369225319
,,2.139275243,0,0,11,759,0.738523634,0.883226356,2.089727738,C_{10}H_{14}O_{2},"InChI=1S/C10H14O2/c1-10(2,3)7-4-5-8(11)9(12)6-7/h4-6,11-12H,1-3H3",XESZUVZBAMCAEJ-UHFFFAOYSA-N,"4-(1,1-dimethylethyl)-1,2-benzenediol",3.469954518
,,2.146461425,0,0,11,706,0.709612899,0.916705988,1.734124473,C_{14}H_{22},"InChI=1S/C14H22/c1-5-11-9-10-12(6-2)14(8-4)13(11)7-3/h9-10H,5-8H2,1-4H3",FEWANSQOXSIFOK-UHFFFAOYSA-N,"1,2,3,4-tetraethylbenzene",2.071351151
,,2.252923187,0,0,11,769,2.095835729,0.703438753,0.326092169,C_{8}H_{6}ClNO,"InChI=1S/C8H6ClNO/c1-6-2-3-7(10-5-11)4-8(6)9/h2-4H,1H3",UKTKKMZDESVUEE-UHFFFAOYSA-N,3-chloro-4-methylphenyl isocyanate,3.495387525
,,2.303784206,0,0,11,817,2.330412957,0.671597078,0.830049331,C_{28}H_{58},"InChI=1S/C28H58/c1-4-7-10-13-16-17-18-21-24-27-28(25-22-19-14-11-8-5-2)26-23-20-15-12-9-6-3/h28H,4-27H2,1-3H3",JNRMADFNKDCLKT-UHFFFAOYSA-N,9-octylicosane,0.73220576
,,2.31386939,0,0,11,746,0.195667911,0.837011031,2.768433196,C_{11}H_{21}N,"InChI=1S/C11H21N/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h11H,1-10H2",DSSKLTAHHALFRW-UHFFFAOYSA-N,N-cyclohexylpiperidine,3.217546421
,,2.328003099,0,0,11,738,0.770028472,0.876055053,1.329489059,C_{8}H_{9}NO_{2},"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3",BBUPBICWUURTNP-UHFFFAOYSA-N,"1,3-dimethyl-4-nitrobenzene",3.133325856
,,2.343957708,0,0,11,853,2.157399262,0.997844505,0.865184584,C_{34}H_{70},"InChI=1S/C34H70/c1-4-7-10-13-16-19-20-21-24-27-30-33-34(31-28-25-22-17-14-11-8-5-2)32-29-26-23-18-15-12-9-6-3/h34H,4-33H2,1-3H3",BVMGLUHWZZEDRX-UHFFFAOYSA-N,11-decyltetracosane,0.542740702
,,2.346230742,0,0,11,660.1,0.904483447,0.944616897,1.398180801,C_{11}H_{20}O_{2},"InChI=1S/C11H20O2/c1-4-7-8-10(5-2)9-13-11(12)6-3/h6,10H,3-5,7-9H2,1-2H3",GOXQRTZXKQZDDN-UHFFFAOYSA-N,2-ethylhexyl 2-propenoate,1.995690416
,,2.515195133,0,0,11,652.5,0.657152712,0.898933366,1.912454505,C_{9}H_{21}N,"InChI=1S/C9H21N/c1-2-3-4-5-6-7-8-9-10/h2-10H2,1H3",FJDUDHYHRVPMJZ-UHFFFAOYSA-N,1-aminononane,2.709141792
,,2.519897478,0,0,11,803,2.144681699,0.972452416,0.757311257,C_{26}H_{54},"InChI=1S/C26H54/c1-4-7-10-12-13-14-15-16-17-18-19-20-22-25-26(23-9-6-3)24-21-11-8-5-2/h26H,4-25H2,1-3H3",MXLQPYBSANDXKT-UHFFFAOYSA-N,7-butyldocosane,0.791194122
,,2.539071547,0,0,11,697.3,0.727705722,0.898762344,1.914245653,C_{15}H_{32},"InChI=1S/C15H32/c1-4-6-8-9-10-11-12-14-15(3)13-7-5-2/h15H,4-14H2,1-3H3",SQKZZFHVQCSUHZ-UHFFFAOYSA-N,5-methyltetradecane,1.58257649
,,2.555652025,0,0,11,700,1.100633626,0.985675404,0.781142463,C_{10}H_{10},"InChI=1S/C10H10/c1-3-9-6-5-7-10(4-2)8-9/h3-8H,1-2H2",PRJNEUBECVAVAG-UHFFFAOYSA-N,"1,3-diethenylbenzene",3.322397938
,,2.598249149,0,0,11,614.9,0.132846588,0.813094517,3.231699617,C_{8}H_{16}O,"InChI=1S/C8H16O/c1-4-5-6-8(9)7(2)3/h7H,4-6H2,1-3H3",XYYMFUCZDNNGFS-UHFFFAOYSA-N,2-methyl-3-heptanone,2.722343559
,,2.611453134,0,0,11,658.7312493,0.965792709,0.941115718,1.437274571,C_{3}H_{6}O_{3},"InChI=1S/C3H6O3/c1-6-2-3(4)5/h2H2,1H3,(H,4,5)",RMIODHQZRUFFFF-UHFFFAOYSA-N,methoxyacetic acid,2.995618381
,,2.6224713,0,0,11,596,0.861734581,0.79476436,1.175609352,C_{7}H_{16}O,"InChI=1S/C7H16O/c1-5-7(4,8)6(2)3/h6,8H,5H2,1-4H3",RFZHJHSNHYIRNE-UHFFFAOYSA-N,"2,3-dimethyl-3-pentanol",3.953723312
,,2.649515305,0,0,11,721,0,0.216008502,0.743133981,C_{3}H_{6}N_{2}O_{4},"InChI=1S/C3H6N2O4/c1-3(2,4(6)7)5(8)9/h1-2H3",DHPRWWYQIUXCQM-UHFFFAOYSA-N,"2,2-dinitropropane",3.928641486
,,2.682959963,0,0,11,652.5,0.853753735,0.941252306,1.432922758,C_{12}H_{26},"InChI=1S/C12H26/c1-4-6-7-8-9-10-11-12(3)5-2/h12H,4-11H2,1-3H3",HTZWVZNRDDOFEI-UHFFFAOYSA-N,3-methylundecane,1.84546175
,,2.822409038,0,0,11,603.7,0,0.262718421,0.697396779,C_{7}H_{12},"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H2,1-2H3",AMSFEMSYKQQCHL-UHFFFAOYSA-N,2-heptyne,3.365505169
,,3.090816018,0,0,11,751,0.678857379,0.860749341,2.385635344,C_{12}H_{10}F_{8}O_{3}S,"InChI=1S/C12H10F8O3S/c1-7-2-4-8(5-3-7)24(21,22)23-6-10(15,16)12(19,20)11(17,18)9(13)14/h2-5,9H,6H2,1H3",ACPMGBQCNGPAAY-UHFFFAOYSA-N,"1,1,5-trihydroperfluoropentyl p-toluenesulfonate",1.826767239
,,3.183574576,0,0,11,564,0,0.191028941,0.753805986,C_{6}H_{12}O,"InChI=1S/C6H12O/c1-4-5-6(2,3)7-5/h5H,4H2,1-3H3",OZVWXRGXOYUQEJ-UHFFFAOYSA-N,"2-methyl-2,3-epoxypentane",3.445326817
,,3.222693906,0,0,11,676,0.720225241,0.820804111,1.078511093,C_{9}H_{10},"InChI=1S/C9H10/c1-2-6-9-7-4-3-5-8-9/h2-8H,1H3/b6-2+",QROGIFZRVHSFLM-QHHAFSJGSA-N,(E)-1-propenylbenzene,3.831368208
,,3.310899443,0,0,11,599,0.814820604,0.84303811,1.234358813,C_{5}H_{10}O_{3},"InChI=1S/C5H10O3/c1-7-4-3-5(6)8-2/h3-4H2,1-2H3",BDJSOPWXYLFTNW-UHFFFAOYSA-N,methyl 3-methoxypropanoate,3.578701828
,,3.312732704,0,0,11,617,1.482636071,0.999644363,0.697313071,C_{6}H_{14}O_{3},"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",2.902569614
,,3.314647232,0,0,11,646.7,1.283882908,0.997577886,0.926995323,C_{12}H_{26},"InChI=1S/C12H26/c1-4-6-7-8-9-11-12(3)10-5-2/h12H,4-11H2,1-3H3",KNMXZGDUJVOTOC-UHFFFAOYSA-N,4-methylundecane,1.792421784
,,3.405350241,0,0,11,761,0.590794489,0.923706198,1.668997195,C_{6}H_{2}Cl_{4},InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,QZYNWJQFTJXIRN-UHFFFAOYSA-N,"1,2,3,5-tetrachlorobenzene",3.627781033
,,3.42998093,0,0,11,788,0.501235572,0.000637933,0.783671815,C_{5}H_{12}N_{2}O,"InChI=1S/C5H12N2O/c1-3-7(4-2)5(6)8/h3-4H2,1-2H3,(H2,6,8)",TUMNHQRORINJKE-UHFFFAOYSA-N,"1,1-diethylurea",3.242599183
,,3.432522551,0,0,11,903,0.826590044,0.889086056,2.02115399,C_{25}H_{26},"InChI=1S/C25H26/c1-4-10-22(11-5-1)16-19-25(20-17-23-12-6-2-7-13-23)21-18-24-14-8-3-9-15-24/h1-15,19H,16-18,20-21H2",LEPFYNPJKPSWHQ-UHFFFAOYSA-N,"1,5-diphenyl-3-(2-phenylethyl)-2-pentene",1.775693713
,,3.434749332,0,0,11,635,0.933480791,0.998933423,0.570291143,C_{2}H_{2}Br_{2},InChI=1S/C2H2Br2/c3-1-2-4/h1-2H/b2-1+,UWTUEMKLYAGTNQ-OWOJBTEDSA-N,"(E)-1,2-dibromoethene",4.962143315
,,3.497429963,0,0,11,792,2.293695551,0.906964841,0.705179868,C_{17}H_{34}O_{2},"InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)",KEMQGTRYUADPNZ-UHFFFAOYSA-N,heptadecanoic acid,1.370110496
,,3.565319439,0,0,11,698,1.651574406,0.999958268,0.581858509,C_{8}H_{16}O,"InChI=1S/C8H16O/c9-7-6-8-4-2-1-3-5-8/h8-9H,1-7H2",QJQZRLXDLORINA-UHFFFAOYSA-N,2-cyclohexylethanol,3.39445658
,,3.701292367,0,0,11,598,0.48064422,0.921898376,1.681859489,C_{8}H_{14},"InChI=1S/C8H14/c1-7-3-5-8(2)6-4-7/h3,8H,4-6H2,1-2H3",KMGDYKOGDOVDCW-UHFFFAOYSA-N,"1,4-dimethylcyclohexene",3.234881162
,,4.09260112,0,0,11,797,1.042172148,0.999938663,0.975372177,C_{10}H_{10}O,"InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6H,3,5,7H2",XHLHPRDBBAGVEG-UHFFFAOYSA-N,"1,2,3,4-tetrahydro-1-naphthone",4.446166021
,,4.221032435,0,0,11,728,0.723199466,0.906294769,1.835926264,C_{16}H_{26},"InChI=1S/C16H26/c1-6-12-11-13(7-2)15(9-4)16(10-5)14(12)8-3/h11H,6-10H2,1-5H3",JREJWHNDQOGSQT-UHFFFAOYSA-N,pentaethylbenzene,1.818212371
,,4.474227373,0,0,11,571,0,0.241058121,0.917357919,C_{5}H_{14}N_{2},"InChI=1S/C5H14N2/c1-6-4-5-7(2)3/h6H,4-5H2,1-3H3",HVOYZOQVDYHUPF-UHFFFAOYSA-N,"N,N,N'-trimethylethylenediamine",3.129228005
,,4.515774544,0,0,11,694,1.085326902,0.977972756,1.123114899,C_{10}H_{14}O,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m0/s1",ULDHMXUKGWMISQ-VIFPVBQESA-N,"p-mentha-6,8-dien-2-one, (S)-(+)-",2.771035556
,0.092177457,4.5196511,0,1,11,778,0.55349701,0.925022317,1.648591356,C_{5}H_{10}N_{2}O_{2},InChI=1S/C5H10N2O2/c8-7(9)6-4-2-1-3-5-6/h1-5H2,PFHGNIMWELIXGP-UHFFFAOYSA-N,1-nitropiperidine,4.319333741
,,4.677690215,0,0,11,583,0.573197975,0.923697159,1.669275216,C_{5}H_{8}O,"InChI=1S/C5H8O/c1-3-5(2)4-6/h3-4H,1-2H3/b5-3+",ACWQBUSCFPJUPN-HWKANZROSA-N,(E)-2-methyl-2-butenal,4.5338087
,,4.777351923,0,0,11,741,0.74508389,0.855346099,1.499000102,C_{8}H_{10}O_{2},"InChI=1S/C8H10O2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,9H,6-7H2",QCDWFXQBSFUVSP-UHFFFAOYSA-N,2-phenoxyethanol,3.720223168
,0.572842069,4.779714377,0,1,11,572,0.229696574,0.810385263,3.330144964,C_{5}H_{12}O,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3/t5-/m0/s1",QPRQEDXDYOZYLA-YFKPBYRVSA-N,(S)-(-)-2-methyl-1-butanol,3.798545198
,,5.009974766,0,0,11,815,2.28631582,0.999967918,0.432124166,C_{14}H_{15}N,"InChI=1S/C14H15N/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10,15H,11-12H2",BWLUMTFWVZZZND-UHFFFAOYSA-N,dibenzylamine,2.71027136
,,5.016119627,0,0,11,777,1.296433965,0.952521034,1.321306386,C_{20}H_{40}O_{2},"InChI=1S/C20H40O2/c1-3-5-7-9-11-13-15-17-19-22-20(21)18-16-14-12-10-8-6-4-2/h3-19H2,1-2H3",XAKXZZPEUKNHMA-UHFFFAOYSA-N,decyl decanoate,1.069787134
,,5.333087165,0,0,11,844,0.54160645,0.923700179,1.66926758,C_{12}H_{8},InChI=1S/C12H8/c1-2-6-10-9(5-1)11-7-3-4-8-12(10)11/h1-8H,IFVTZJHWGZSXFD-UHFFFAOYSA-N,biphenylene,5.089654467
,,5.492230749,0,0,11,621,0.50302001,0.644999946,1.330498892,C_{8}H_{18}O,"InChI=1S/C8H18O/c1-6(2)5-8(9)7(3)4/h6-9H,5H2,1-4H3",SNKTZHPOKPYBPT-UHFFFAOYSA-N,"2,5-dimethyl-3-hexanol",2.947628655
,0.083194912,6.155308356,0,1,11,672,0.614325394,0.85844746,1.393269408,C_{5}H_{11}NO,"InChI=1S/C5H11NO/c1-3-6(4-2)5-7/h5H,3-4H2,1-2H3",SUAKHGWARZSWIH-UHFFFAOYSA-N,"N,N-diethylformamide",4.450926199
,,6.278530317,0,0,11,693,1.415742741,0.001813273,0.99307446,C_{12}H_{26}O,"InChI=1S/C12H26O/c1-3-5-6-7-8-9-11-12(13)10-4-2/h12-13H,3-11H2,1-2H3",ZGSIAHIBHSEKPB-UHFFFAOYSA-N,4-dodecanol,1.8498603
,,6.59600695,0,0,11,788,1.671818144,0.476383059,0.74662769,C_{15}H_{16},"InChI=1S/C15H16/c1-12(2)13-8-10-15(11-9-13)14-6-4-3-5-7-14/h3-12H,1-2H3",KWSHGRJUSUJPQD-UHFFFAOYSA-N,"4-(1-methylethyl)-1,1'-biphenyl",3.127119951
,0.049013063,7.114354073,0,1,11,623.4,0.370158546,0.837900245,2.622162209,C_{9}H_{18}O_{2},"InChI=1S/C9H18O2/c1-3-5-6-8-11-9(10)7-4-2/h3-8H2,1-2H3",CFNJLPHOBMVMNS-UHFFFAOYSA-N,pentyl butanoate,2.273077812
