p (Pa);rho (mol/m3);T (K);z (molar);type;BibTeX;weight;x (molar);y (molar);rho' (mol/m3);rho'' (mol/m3);rho' (guess,mol/m3);rho'' (guess,mol/m3);error_TillnerRoth [%];rho (kg/m3)
8798100.0;;440.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.6, 0.4];[0.93609, 0.06391000000000002];34352.0;3429.8;;;;
10772000.0;;440.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.7, 0.30000000000000004];[0.94619, 0.053810000000000024];30452.0;4753.6;;;;
12773000.0;;440.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.8, 0.19999999999999996];[0.95012, 0.049880000000000035];25915.0;6802.5;;;;
14418000.0;;440.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.9, 0.09999999999999998];[0.93707, 0.06293000000000004];17876.0;11622.0;;;;
2105100.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.1, 0.9];[0.46316, 0.53684];46220.0;612.1;;;;
3246600.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.2, 0.8];[0.66497, 0.33503000000000005];43753.0;972.66;;;;
4752100.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.3, 0.7];[0.77954, 0.22046];41302.0;1485.2;;;;
6654800.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.4, 0.6];[0.84632, 0.15368000000000004];38667.0;2210.8;;;;
8854900.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.5, 0.5];[0.88405, 0.11595];35624.0;3202.1;;;;
11172000.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.6, 0.4];[0.90401, 0.09599000000000002];31937.0;4528.6;;;;
15720000.0;;460.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.8, 0.19999999999999996];[0.89543, 0.10457000000000005];21787.0;10827.0;;;;
3037800.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.1, 0.9];[0.42341, 0.5765899999999999];44831.0;876.8;;;;
4503400.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.2, 0.8];[0.61894, 0.38105999999999995];42231.0;1350.0;;;;
6364200.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.3, 0.7];[0.73389, 0.26610999999999996];39600.0;2009.7;;;;
8635300.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.4, 0.6];[0.80246, 0.19754000000000005];36705.0;2936.0;;;;
11183000.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.5, 0.5];[0.84082, 0.15918];33270.0;4217.9;;;;
13827000.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.6, 0.4];[0.85799, 0.14200999999999997];29056.0;6063.8;;;;
16437000.0;;480.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.7, 0.30000000000000004];[0.84721, 0.15278999999999998];23878.0;9729.3;;;;
4253100.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.1, 0.9];[0.38471, 0.61529];43300.0;1231.0;;;;
6084400.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.2, 0.8];[0.57125, 0.42874999999999996];40533.0;1848.7;;;;
8324500.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.3, 0.7];[0.68335, 0.31665];37664.0;2701.2;;;;
10959000.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.4, 0.6];[0.75014, 0.24985999999999997];34409.0;3906.4;;;;
13816000.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.5, 0.5];[0.78426, 0.21574000000000004];30428.0;5659.9;;;;
16698000.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.6, 0.4];[0.78443, 0.21557000000000004];25459.0;8855.6;;;;
18649000.0;;500.0;;PTXYDD;TillnerRoth-JPCRD-1998-EOS-fit;3.0;[0.7, 0.30000000000000004];[0.71533, 0.28467];18169.0;16717.0;;;;
15536000.0;;618.09;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;32966.161068142785;5683.243830686582;;
16370999.999999998;;617.48;;PTXY;Rizvi-JCED-1987;0.0;[0.0211, 0.9789];[0.0345, 0.9655];;;31472.105997077317;6384.314878616453;;
16704999.999999998;;617.94;;PTXY;Rizvi-JCED-1987;0.0;[0.026, 0.974];[0.0463, 0.9537];;;31003.186173313392;6609.879969345233;;
17654000.0;;617.74;;PTXY;Rizvi-JCED-1987;0.0;[0.034, 0.966];[0.0585, 0.9415];;;30769.60567155546;8358.662456994633;;
17629000.0;;618.64;;PTXY;Rizvi-JCED-1987;0.0;[0.0357, 0.9643];[0.0495, 0.9505];;;30287.34393149229;8378.55328507556;;
18643000.0;;617.76;;PTXY;Rizvi-JCED-1987;0.0;[0.057, 0.943];[0.0714, 0.9286];;;28997.02748080971;9245.902937330164;;
14080000.0;;610.23;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;34413.94747267354;4876.750695936469;;
14318000.0;;611.86;;PTXY;Rizvi-JCED-1987;0.0;[0.0087, 0.9913];[0.0158, 0.9842];;;33348.07775263724;4885.693353018602;;
15117000.0;;611.33;;PTXY;Rizvi-JCED-1987;0.0;[0.0157, 0.9843];[0.0279, 0.9721];;;33157.36615638629;5625.042956117351;;
14948000.0;;612.26;;PTXY;Rizvi-JCED-1987;0.0;[0.0234, 0.9766];[0.0403, 0.9597];;;32146.517383125138;5270.994156508831;;
15060000.0;;607.77;;PTXY;Rizvi-JCED-1987;0.0;[0.0261, 0.9739];[0.0452, 0.9548];;;33125.938187478794;5757.305801097166;;
15565999.999999998;;608.84;;PTXY;Rizvi-JCED-1987;0.0;[0.044, 0.956];[0.0759, 0.9241];;;31496.629745212802;5918.2435643795925;;
15808000.0;;608.49;;PTXY;Rizvi-JCED-1987;0.0;[0.0498, 0.9502];[0.0841, 0.9159];;;31180.391860098018;6158.032518893284;;
16144000.000000002;;609.01;;PTXY;Rizvi-JCED-1987;0.0;[0.0531, 0.9469];[0.0939, 0.9061];;;30883.104911303464;6406.035531195571;;
16625999.999999998;;610.37;;PTXY;Rizvi-JCED-1987;0.0;[0.0599, 0.9401];[0.1156, 0.8844];;;30064.325382137347;6591.125871372736;;
16827000.0;;610.1;;PTXY;Rizvi-JCED-1987;0.0;[0.0703, 0.9297];[0.1229, 0.8771];;;29240.30266547865;6796.135176373323;;
17229000.0;;610.2;;PTXY;Rizvi-JCED-1987;0.0;[0.0775, 0.9225];[0.1375, 0.8625];;;28719.49222322999;7136.7974650669985;;
18003000.0;;610.4;;PTXY;Rizvi-JCED-1987;0.0;[0.093, 0.907];[0.1537, 0.8463];;;27538.733662947863;8097.932091011348;;
20320999.999999996;;609.89;;PTXY;Rizvi-JCED-1987;0.0;[0.137, 0.863];[0.2034, 0.7966];;;24828.831619043372;14650.07157347944;;
20653000.000000004;;608.91;;PTXY;Rizvi-JCED-1987;0.0;[0.1546, 0.8454];[0.2225, 0.7775];;;23623.976195338324;13600.772065694342;;
21421999.999999996;;609.19;;PTXY;Rizvi-JCED-1987;0.0;[0.1623, 0.8377];[0.2548, 0.7452];;;23389.153002588962;12291.866887783566;;
21886999.999999996;;610.01;;PTXY;Rizvi-JCED-1987;0.0;[0.1751, 0.8249];[0.2485, 0.7515000000000001];;;22064.23677017037;13427.07385122096;;
21869000.0;;610.1;;PTXY;Rizvi-JCED-1987;0.0;[0.1803, 0.8197];[0.2522, 0.7478];;;21411.607034035056;13034.071593557203;;
22406000.0;;609.44;;PTXY;Rizvi-JCED-1987;0.0;[0.2251, 0.7749];[0.2529, 0.7471];;;17329.24713110901;14386.795830668068;;
22468000.000000004;;607.9;;PTXY;Rizvi-JCED-1987;0.0;[0.2282, 0.7718];[0.2551, 0.7449];;;17931.711068055545;15084.27186691885;;
9415000.0;;579.71;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;38760.53128816623;2860.645623914714;;
9826000.0;;577.91;;PTXY;Rizvi-JCED-1987;0.0;[0.017, 0.983];[0.0379, 0.9621];;;38017.77865207499;3078.1145238052595;;
9831000.0;;577.94;;PTXY;Rizvi-JCED-1987;0.0;[0.0186, 0.9814];[0.0414, 0.9586];;;37915.635474474286;3074.5098524729433;;
9822000.000000002;;577.86;;PTXY;Rizvi-JCED-1987;0.0;[0.0204, 0.9796];[0.0385, 0.9615];;;37814.91962441216;3076.0958194092527;;
10947000.000000002;;577.8;;PTXY;Rizvi-JCED-1987;0.0;[0.0467, 0.9533];[0.1076, 0.8924];;;36399.318509828525;3634.4976434371747;;
10914000.000000002;;577.8;;PTXY;Rizvi-JCED-1987;0.0;[0.0475, 0.9525];[0.1025, 0.8975];;;36344.22437484632;3625.3104391382744;;
11994000.000000002;;578.32;;PTXY;Rizvi-JCED-1987;0.0;[0.0768, 0.9232];[0.1625, 0.8375];;;34663.021510622086;4189.352323716952;;
12040000.0;;578.48;;PTXY;Rizvi-JCED-1987;0.0;[0.0814, 0.9186];[0.178, 0.8220000000000001];;;34355.730578182396;4165.607862447947;;
13343000.0;;578.37;;PTXY;Rizvi-JCED-1987;0.0;[0.1147, 0.8853];[0.2194, 0.7806];;;32583.422514237816;5049.198462843141;;
13370000.0;;578.54;;PTXY;Rizvi-JCED-1987;0.0;[0.1199, 0.8801];[0.2476, 0.7524];;;32215.85668342459;4921.857608509486;;
15005000.0;;578.92;;PTXY;Rizvi-JCED-1987;0.0;[0.1668, 0.8331999999999999];[0.3336, 0.6664];;;29476.536913523665;5864.359563953812;;
15698000.0;;578.14;;PTXY;Rizvi-JCED-1987;0.0;[0.1861, 0.8139000000000001];[0.3213, 0.6787000000000001];;;28577.277831400654;6808.331523502899;;
15833000.0;;578.71;;PTXY;Rizvi-JCED-1987;0.0;[0.192, 0.808];[0.3373, 0.6627000000000001];;;28037.27625876197;6723.293593431947;;
17745000.0;;580.14;;PTXY;Rizvi-JCED-1987;0.0;[0.2339, 0.7661];[0.4044, 0.5956];;;25268.95960339235;8004.0205216606655;;
19480000.0;;580.64;;PTXY;Rizvi-JCED-1987;0.0;[0.2842, 0.7158];[0.4072, 0.5928];;;21882.11974333054;10361.85364204183;;
19769000.000000004;;581.81;;PTXY;Rizvi-JCED-1987;0.0;[0.2893, 0.7107];[0.4311, 0.5689];;;21162.667039689593;9738.044201105127;;
21636999.999999996;;581.65;;PTXY;Rizvi-JCED-1987;0.0;[0.3238, 0.6762];[0.4096, 0.5904];;;19844.1031716336;13119.873951922664;;
21515000.0;;582.58;;PTXY;Rizvi-JCED-1987;0.0;[0.3337, 0.6663];[0.4319, 0.5681];;;18472.203857904027;11676.046189290166;;
21636000.0;;582.71;;PTXY;Rizvi-JCED-1987;0.0;[0.3518, 0.6482];[0.4232, 0.5768];;;16963.870577182563;12145.577635462603;;
22101000.0;;583.8;;PTXY;Rizvi-JCED-1987;0.0;[0.3691, 0.6309];[0.3947, 0.6053];;;15654.22796132775;13883.170336865987;;
21854000.0;;582.85;;PTXY;Rizvi-JCED-1987;0.0;[0.3698, 0.6302];[0.4082, 0.5918];;;15676.077241097242;13102.886400224032;;
4184999.9999999995;;526.16;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;44095.35673242683;1168.619733042191;;
4675000.0;;526.18;;PTXY;Rizvi-JCED-1987;0.0;[0.024, 0.976];[0.0885, 0.9115];;;43007.113033123955;1331.7584352759943;;
4736000.000000001;;526.04;;PTXY;Rizvi-JCED-1987;0.0;[0.0301, 0.9699];[0.1064, 0.8936];;;42748.63644636113;1351.4652002970693;;
5611000.000000001;;525.58;;PTXY;Rizvi-JCED-1987;0.0;[0.0733, 0.9267];[0.2242, 0.7758];;;40991.89873528024;1663.664832769457;;
6321000.000000001;;525.26;;PTXY;Rizvi-JCED-1987;0.0;[0.1031, 0.8969];[0.3166, 0.6834];;;39861.08069054218;1922.7324713409969;;
7202999.999999999;;526.07;;PTXY;Rizvi-JCED-1987;0.0;[0.1371, 0.8629];[0.3755, 0.6245];;;38476.831774454;2271.3464907307857;;
7193000.0;;526.09;;PTXY;Rizvi-JCED-1987;0.0;[0.1473, 0.8527];[0.4034, 0.5966];;;38054.132123884716;2243.7788279482347;;
8487000.0;;525.97;;PTXY;Rizvi-JCED-1987;0.0;[0.1901, 0.8099000000000001];[0.4859, 0.5141];;;36478.37678744163;2782.694040284993;;
9215000.0;;525.54;;PTXY;Rizvi-JCED-1987;0.0;[0.2142, 0.7858];[0.5015, 0.49850000000000005];;;35639.15256042846;3154.5344999011086;;
9231000.0;;525.8;;PTXY;Rizvi-JCED-1987;0.0;[0.2191, 0.7809];[0.4964, 0.5036];;;35389.07706240461;3168.0001376674745;;
9975000.0;;525.71;;PTXY;Rizvi-JCED-1987;0.0;[0.24, 0.76];[0.541, 0.45899999999999996];;;34625.92092582716;3504.0092570673505;;
11617000.0;;525.78;;PTXY;Rizvi-JCED-1987;0.0;[0.2944, 0.7056];[0.5969, 0.4031];;;32476.46611127019;4372.244856285522;;
12423000.0;;525.86;;PTXY;Rizvi-JCED-1987;0.0;[0.3081, 0.6919];[0.616, 0.384];;;32013.681161894838;4858.218285473059;;
12636000.0;;526.05;;PTXY;Rizvi-JCED-1987;0.0;[0.309, 0.6910000000000001];[0.596, 0.404];;;31989.63188509289;5149.281285394705;;
13535000.0;;525.81;;PTXY;Rizvi-JCED-1987;0.0;[0.3681, 0.6319];[0.6477, 0.35229999999999995];;;29381.271696373184;5527.2442652311975;;
14857000.000000002;;526.0;;PTXY;Rizvi-JCED-1987;0.0;[0.3941, 0.6059];[0.6721, 0.32789999999999997];;;28447.600874288433;6445.327521487177;;
15956000.0;;526.36;;PTXY;Rizvi-JCED-1987;0.0;[0.4227, 0.5772999999999999];[0.6591, 0.3409];;;27264.984747682403;7846.760933459276;;
16992000.0;;525.89;;PTXY;Rizvi-JCED-1987;0.0;[0.4647, 0.5353];[0.6856, 0.3144];;;25495.938686187645;8541.946658825345;;
17033000.0;;525.81;;PTXY;Rizvi-JCED-1987;0.0;[0.4702, 0.5298];[0.6752, 0.3248];;;25218.422161607657;8913.933274621173;;
18042000.0;;526.62;;PTXY;Rizvi-JCED-1987;0.0;[0.4833, 0.5166999999999999];[0.6638, 0.33620000000000005];;;24704.00327740292;10662.347915552918;;
17804000.000000004;;526.44;;PTXY;Rizvi-JCED-1987;0.0;[0.4863, 0.5137];[0.6753, 0.3247];;;24459.54847778976;9847.837035904124;;
19142000.0;;526.13;;PTXY;Rizvi-JCED-1987;0.0;[0.4956, 0.5044];[0.6784, 0.3216];;;24643.502657584544;11585.698248678409;;
18416000.0;;527.1;;PTXY;Rizvi-JCED-1987;0.0;[0.5132, 0.4868];[0.6527, 0.34730000000000005];;;22899.066316378565;11719.552591195044;;
19647000.000000004;;526.66;;PTXY;Rizvi-JCED-1987;0.0;[0.5229, 0.47709999999999997];[0.6506, 0.34940000000000004];;;23113.37590710414;13770.200826638275;;
19248000.0;;526.68;;PTXY;Rizvi-JCED-1987;0.0;[0.5239, 0.47609999999999997];[0.6669, 0.33309999999999995];;;22819.63310292207;12197.318512409016;;
20344000.0;;526.94;;PTXY;Rizvi-JCED-1987;0.0;[0.5352, 0.4648];[0.6572, 0.3428];;;22648.013315863445;14085.407335688005;;
20683000.000000004;;526.96;;PTXY;Rizvi-JCED-1987;0.0;[0.5422, 0.4578];[0.6398, 0.36019999999999996];;;22395.570477626017;15631.022400930735;;
20929000.000000004;;526.97;;PTXY;Rizvi-JCED-1987;0.0;[0.5448, 0.45520000000000005];[0.5946, 0.4054];;;22370.500805945783;19061.20130500094;;
20989000.0;;527.13;;PTXY;Rizvi-JCED-1987;0.0;[0.5449, 0.45509999999999995];[0.5547, 0.44530000000000003];;;22350.061475363505;21729.66500824343;;
1913000.0;;483.28;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;47324.25408404;533.7088435306365;;
2035000.0000000002;;480.83;;PTXY;Rizvi-JCED-1987;0.0;[0.0139, 0.9861];[0.0724, 0.9276];;;46942.45642992668;574.3203525345211;;
2161000.0;;480.68;;PTXY;Rizvi-JCED-1987;0.0;[0.0266, 0.9734];[0.13, 0.87];;;46472.08832799616;612.846233049534;;
2342000.0;;481.25;;PTXY;Rizvi-JCED-1987;0.0;[0.0371, 0.9629];[0.176, 0.8240000000000001];;;46050.693213222374;668.7670747911487;;
2440000.0;;483.22;;PTXY;Rizvi-JCED-1987;0.0;[0.0407, 0.9593];[0.1855, 0.8145];;;45777.6601405024;696.1528401299355;;
2727000.0;;482.59;;PTXY;Rizvi-JCED-1987;0.0;[0.0665, 0.9335];[0.2334, 0.7666];;;44936.53216216145;791.7875724555928;;
2909000.0;;482.98;;PTXY;Rizvi-JCED-1987;0.0;[0.0746, 0.9254];[0.3124, 0.6876];;;44644.06619362349;845.5839240408006;;
3288000.0000000005;;482.64;;PTXY;Rizvi-JCED-1987;0.0;[0.1049, 0.8951];[0.4103, 0.5897];;;43720.71144802725;966.9853753977025;;
3950000.0;;483.65;;PTXY;Rizvi-JCED-1987;0.0;[0.1273, 0.8727];[0.4839, 0.5161];;;42989.593394396885;1190.0092870465528;;
4008999.9999999995;;482.71;;PTXY;Rizvi-JCED-1987;0.0;[0.151, 0.849];[0.524, 0.476];;;42375.28855117389;1205.7487060074823;;
5186000.0;;484.01;;PTXY;Rizvi-JCED-1987;0.0;[0.2036, 0.7964];[0.6504, 0.3496];;;40813.88459197749;1601.8948739533907;;
5149000.0;;482.9;;PTXY;Rizvi-JCED-1987;0.0;[0.2156, 0.7844];[0.6268, 0.3732];;;40580.220174277405;1607.8093063269016;;
5586000.0;;483.74;;PTXY;Rizvi-JCED-1987;0.0;[0.2276, 0.7724];[0.6229, 0.3771];;;40179.303528553704;1786.3251643174315;;
6000000.0;;483.25;;PTXY;Rizvi-JCED-1987;0.0;[0.2471, 0.7529];[0.6854, 0.3146];;;39699.26902825412;1918.7910313213874;;
6763999.999999999;;482.89;;PTXY;Rizvi-JCED-1987;0.0;[0.2972, 0.7028];[0.7046, 0.2954];;;38286.580667350805;2242.638306251306;;
6989000.0;;482.88;;PTXY;Rizvi-JCED-1987;0.0;[0.2991, 0.7009000000000001];[0.7056, 0.2944];;;38254.0727070833;2347.349361371266;;
8074999.999999999;;484.21;;PTXY;Rizvi-JCED-1987;0.0;[0.3448, 0.6552];[0.7444, 0.25560000000000005];;;36671.86253846636;2799.769363371153;;
8890000.0;;484.47;;PTXY;Rizvi-JCED-1987;0.0;[0.3622, 0.6377999999999999];[0.7465, 0.25349999999999995];;;36125.63598196651;3232.7509845171044;;
9974000.0;;483.65;;PTXY;Rizvi-JCED-1987;0.0;[0.3732, 0.6268];[0.781, 0.21899999999999997];;;36015.11638044561;3778.574515969478;;
9931000.000000002;;483.72;;PTXY;Rizvi-JCED-1987;0.0;[0.4139, 0.5861000000000001];[0.7891, 0.21089999999999998];;;34414.60239193968;3714.8193190313978;;
11682000.0;;484.39;;PTXY;Rizvi-JCED-1987;0.0;[0.435, 0.565];[0.8068, 0.19320000000000004];;;33780.41347892532;4776.590178297736;;
12027999.999999998;;484.69;;PTXY;Rizvi-JCED-1987;0.0;[0.4724, 0.5276000000000001];[0.7921, 0.20789999999999997];;;32222.843963585157;5172.886783122531;;
12712000.0;;483.76;;PTXY;Rizvi-JCED-1987;0.0;[0.5078, 0.49219999999999997];[0.8052, 0.19479999999999997];;;31026.653447315955;5700.177959252081;;
13077000.0;;483.77;;PTXY;Rizvi-JCED-1987;0.0;[0.5164, 0.48360000000000003];[0.7838, 0.21619999999999995];;;30744.18884263628;6455.770107150118;;
13527000.000000002;;484.23;;PTXY;Rizvi-JCED-1987;0.0;[0.5409, 0.45909999999999995];[0.8088, 0.19120000000000004];;;29715.51408339135;6451.5065189535035;;
14565000.0;;483.77;;PTXY;Rizvi-JCED-1987;0.0;[0.5743, 0.42569999999999997];[0.8325, 0.16749999999999998];;;28635.076360200062;7186.197405162928;;
15084000.000000002;;484.12;;PTXY;Rizvi-JCED-1987;0.0;[0.5839, 0.4161];[0.8153, 0.18469999999999998];;;28296.442973217385;8419.404532159873;;
15294000.0;;484.16;;PTXY;Rizvi-JCED-1987;0.0;[0.5909, 0.4091];[0.8195, 0.1805];;;28042.523538014833;8573.103210026096;;
14974000.0;;483.71;;PTXY;Rizvi-JCED-1987;0.0;[0.5952, 0.40480000000000005];[0.819, 0.18100000000000005];;;27845.718462784836;8165.846463427606;;
15192000.0;;483.34;;PTXY;Rizvi-JCED-1987;0.0;[0.5992, 0.40080000000000005];[0.8232, 0.17679999999999996];;;27805.796424614255;8406.68063557541;;
15620000.0;;483.72;;PTXY;Rizvi-JCED-1987;0.0;[0.6134, 0.38660000000000005];[0.8205, 0.1795];;;27224.773752442306;9182.964139070453;;
17803000.0;;482.93;;PTXY;Rizvi-JCED-1987;0.0;[0.6543, 0.3457];[0.8012, 0.19879999999999998];;;26216.151373323974;15825.788569257129;;
17131000.0;;483.34;;PTXY;Rizvi-JCED-1987;0.0;[0.6564, 0.3436];[0.8359, 0.16410000000000002];;;25800.001137680396;11017.08561919811;;
18243000.0;;483.34;;PTXY;Rizvi-JCED-1987;0.0;[0.6787, 0.32130000000000003];[0.8153, 0.18469999999999998];;;25110.22949509176;14827.14802778891;;
18566000.0;;482.79;;PTXY;Rizvi-JCED-1987;0.0;[0.6936, 0.3064];[0.7946, 0.20540000000000003];;;24602.37333638844;17519.431213257347;;
966000.0;;451.52;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;49332.28923318839;276.3349597846926;;
1105999.9999999998;;451.51;;PTXY;Rizvi-JCED-1987;0.0;[0.0174, 0.9826];[0.1302, 0.8698];;;48706.1359310352;317.8866010997666;;
1194000.0;;451.38;;PTXY;Rizvi-JCED-1987;0.0;[0.0352, 0.9648];[0.2518, 0.7482];;;48112.75104442073;343.43400436117287;;
1416000.0;;451.46;;PTXY;Rizvi-JCED-1987;0.0;[0.0571, 0.9429];[0.3695, 0.6305000000000001];;;47422.70985314331;410.6537312905056;;
1709000.0;;451.55;;PTXY;Rizvi-JCED-1987;0.0;[0.0859, 0.9141];[0.4659, 0.5341];;;46586.857106946045;501.3000908974401;;
2364000.0;;451.84;;PTXY;Rizvi-JCED-1987;0.0;[0.172, 0.8280000000000001];[0.6829, 0.31710000000000005];;;44380.8129029888;700.6864539770149;;
3353000.0;;451.9;;PTXY;Rizvi-JCED-1987;0.0;[0.2391, 0.7609];[0.7524, 0.24760000000000004];;;42828.144269177734;1031.200981199436;;
5172000.000000001;;452.14;;PTXY;Rizvi-JCED-1987;0.0;[0.3354, 0.6646000000000001];[0.8326, 0.1674];;;40531.560902090976;1694.9815093879467;;
7072000.0;;452.03;;PTXY;Rizvi-JCED-1987;0.0;[0.4668, 0.5332];[0.8834, 0.11660000000000004];;;36754.38818176681;2478.9548936622878;;
8851000.0;;451.9;;PTXY;Rizvi-JCED-1987;0.0;[0.548, 0.45199999999999996];[0.9013, 0.09870000000000001];;;33948.562839534985;3372.3580798985804;;
10045000.0;;451.94;;PTXY;Rizvi-JCED-1987;0.0;[0.5857, 0.4143];[0.8995, 0.10050000000000003];;;32631.31221070419;4151.688339730038;;
11677000.0;;451.87;;PTXY;Rizvi-JCED-1987;0.0;[0.6817, 0.3183];[0.9023, 0.09770000000000001];;;29101.562352288172;5500.84478985709;;
13057000.0;;452.0;;PTXY;Rizvi-JCED-1987;0.0;[0.7335, 0.26649999999999996];[0.8927, 0.10729999999999995];;;27241.204555519194;7662.128758978523;;
13939000.0;;452.03;;PTXY;Rizvi-JCED-1987;0.0;[0.7764, 0.22360000000000002];[0.8879, 0.11209999999999998];;;25470.482927329183;11275.453835108108;;
14722999.999999998;;452.01;;PTXY;Rizvi-JCED-1987;0.0;[0.8167, 0.18330000000000002];[0.8863, 0.11370000000000002];;;23463.18997988132;15576.754409778816;;
15164000.000000002;;451.4;;PTXY;Rizvi-JCED-1987;0.0;[0.8602, 0.13980000000000004];[0.8695, 0.13049999999999995];;;20432.60673773625;19417.378035735626;;
15114000.0;;451.02;;PTXY;Rizvi-JCED-1987;0.0;[0.8717, 0.12829999999999997];[0.8854, 0.11460000000000004];;;19272.6514784118;17366.526837081587;;
468000.0;;422.53;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;50933.79141590452;139.14543292271608;;
563000.0;;422.41;;PTXY;Rizvi-JCED-1987;0.0;[0.0192, 0.9808];[0.1303, 0.8697];;;50306.97084292555;168.22248018231616;;
625000.0;;422.44;;PTXY;Rizvi-JCED-1987;0.0;[0.0348, 0.9652000000000001];[0.224, 0.776];;;49827.305881123975;187.17581646870755;;
642000.0;;422.48;;PTXY;Rizvi-JCED-1987;0.0;[0.0374, 0.9626];[0.2429, 0.7571];;;49748.5352783535;192.40177261710767;;
708000.0;;422.46;;PTXY;Rizvi-JCED-1987;0.0;[0.0512, 0.9488];[0.3216, 0.6784];;;49355.29881444475;212.743462672613;;
880999.9999999999;;422.42;;PTXY;Rizvi-JCED-1987;0.0;[0.0848, 0.9152];[0.4727, 0.5273];;;48474.774654651235;266.43364828049863;;
1105000.0;;422.54;;PTXY;Rizvi-JCED-1987;0.0;[0.1297, 0.8703];[0.5913, 0.40869999999999995];;;47409.046832730324;336.67598444706516;;
1831999.9999999998;;422.7;;PTXY;Rizvi-JCED-1987;0.0;[0.222, 0.778];[0.762, 0.238];;;45428.470712651455;572.2379599795917;;
2668999.9999999995;;422.53;;PTXY;Rizvi-JCED-1987;0.0;[0.3078, 0.6921999999999999];[0.8279, 0.17210000000000003];;;43628.35801644257;862.6251259192022;;
3671000.0000000005;;422.56;;PTXY;Rizvi-JCED-1987;0.0;[0.3934, 0.6066];[0.8701, 0.12990000000000002];;;41696.173409401956;1237.393281856698;;
4989000.0;;422.73;;PTXY;Rizvi-JCED-1987;0.0;[0.4876, 0.5124];[0.8951, 0.1049];;;39270.137953639096;1793.090711320344;;
7010000.0;;422.7;;PTXY;Rizvi-JCED-1987;0.0;[0.6098, 0.3902];[0.914, 0.08599999999999997];;;35437.05291272813;2853.2942688077405;;
8222999.999999999;;422.8;;PTXY;Rizvi-JCED-1987;0.0;[0.678, 0.32199999999999995];[0.9169, 0.08309999999999995];;;33031.28536113291;3715.798255238634;;
10214000.0;;422.78;;PTXY;Rizvi-JCED-1987;0.0;[0.7852, 0.2148];[0.9163, 0.0837];;;29317.53877411646;6537.738331814464;;
11395999.999999998;;421.74;;PTXY;Rizvi-JCED-1987;0.0;[0.8588, 0.1412];[0.9429, 0.05710000000000004];;;26601.891772315557;10448.896889365604;;
11472999.999999998;;422.45;;PTXY;Rizvi-JCED-1987;0.0;[0.8714, 0.12860000000000005];[0.914, 0.08599999999999997];;;25836.907227229025;7824.0130332282015;;
11763000.0;;422.77;;PTXY;Rizvi-JCED-1987;0.0;[0.874, 0.126];[0.9153, 0.0847];;;25726.25746135756;22897.777102579366;;
348000.0;;411.85;;PTXY;Rizvi-JCED-1987;0.0;[0.0, 1.0];[0.0, 1.0];;;51472.40817621417;105.31430431162887;;
